# E(THz)     0.005     0.010     0.015     0.020     0.025     0.030     0.035     0.040     0.045     0.050
  0.9548  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.0050  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.0553  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.1055  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.1558  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.2060  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.2563  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.3065  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.3568  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.4070  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.4573  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.5075  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.5578  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.6080  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.6583  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.7085  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.7588  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.8090  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.8593  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.9095  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.9598  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.0101  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.0603  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.1106  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.1608  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.2111  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.2613  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.3116  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.3618  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.4121  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.4623  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.5126  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.5628  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.6131  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.6633  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.7136  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.7638  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.8141  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.8643  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.9146  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.9648  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.0151  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.0653  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.1156  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.1658  -0.00000  -0.00002  -0.00002  -0.00002  -0.00002  -0.00003  -0.00003  -0.00003  -0.00004  -0.00004
  3.2161  -0.00001  -0.00013  -0.00016  -0.00018  -0.00021  -0.00024  -0.00027  -0.00029  -0.00032  -0.00034
  3.2663  -0.00008  -0.00072  -0.00088  -0.00099  -0.00113  -0.00129  -0.00145  -0.00160  -0.00174  -0.00186
  3.3166  -0.00025  -0.00234  -0.00285  -0.00322  -0.00368  -0.00420  -0.00472  -0.00521  -0.00565  -0.00604
  3.3668  -0.00036  -0.00331  -0.00404  -0.00456  -0.00522  -0.00595  -0.00669  -0.00738  -0.00801  -0.00856
  3.4171   0.00049   0.00451   0.00551   0.00622   0.00712   0.00811   0.00912   0.01007   0.01092   0.01168
  3.4673   0.00318   0.02917   0.03559   0.04021   0.04599   0.05241   0.05891   0.06505   0.07054   0.07544
  3.5176   0.00625   0.05738   0.07002   0.07911   0.09047   0.10311   0.11590   0.12797   0.13876   0.14842
  3.5678   0.00651   0.05982   0.07299   0.08247   0.09432   0.10749   0.12082   0.13340   0.14466   0.15472
  3.6181   0.00366   0.03358   0.04098   0.04630   0.05295   0.06035   0.06783   0.07489   0.08121   0.08686
  3.6683   0.00076   0.00695   0.00848   0.00958   0.01096   0.01249   0.01403   0.01550   0.01680   0.01797
  3.7186  -0.00033  -0.00301  -0.00367  -0.00415  -0.00475  -0.00541  -0.00608  -0.00672  -0.00728  -0.00779
  3.7688  -0.00029  -0.00262  -0.00319  -0.00361  -0.00413  -0.00470  -0.00529  -0.00584  -0.00633  -0.00677
  3.8191  -0.00010  -0.00088  -0.00107  -0.00121  -0.00139  -0.00158  -0.00178  -0.00196  -0.00213  -0.00228
  3.8693  -0.00002  -0.00019  -0.00025  -0.00028  -0.00031  -0.00035  -0.00039  -0.00043  -0.00047  -0.00050
  3.9196  -0.00000  -0.00022  -0.00036  -0.00039  -0.00041  -0.00044  -0.00047  -0.00050  -0.00053  -0.00055
  3.9698  -0.00001  -0.00121  -0.00210  -0.00227  -0.00235  -0.00247  -0.00263  -0.00280  -0.00295  -0.00307
  4.0201  -0.00002  -0.00461  -0.00798  -0.00863  -0.00893  -0.00940  -0.01001  -0.01064  -0.01121  -0.01168
  4.0704  -0.00005  -0.00888  -0.01538  -0.01664  -0.01722  -0.01813  -0.01929  -0.02051  -0.02160  -0.02252
  4.1206   0.00001   0.00193   0.00332   0.00359   0.00371   0.00391   0.00416   0.00443   0.00467   0.00487
  4.1709   0.00028   0.05337   0.09230   0.09982   0.10330   0.10874   0.11577   0.12308   0.12965   0.13521
  4.2211   0.00068   0.13038   0.22522   0.24345   0.25189   0.26518   0.28237   0.30026   0.31635   0.32995
  4.2714   0.00084   0.15930   0.27439   0.29631   0.30645   0.32264   0.34370   0.36566   0.38542   0.40213
  4.3216   0.00057   0.10747   0.18508   0.19985   0.20668   0.21760   0.23181   0.24664   0.25997   0.27125
  4.3719   0.00017   0.04315   0.08040   0.08911   0.09322   0.09788   0.10311   0.10830   0.11289   0.11670
  4.4221  -0.00002   0.03001   0.07194   0.08529   0.09176   0.09573   0.09810   0.09970   0.10091   0.10164
  4.4724  -0.00005   0.04517   0.10900   0.12942   0.13932   0.14533   0.14885   0.15116   0.15291   0.15392
  4.5226  -0.00010   0.04133   0.09769   0.11541   0.12401   0.12943   0.13286   0.13529   0.13719   0.13840
  4.5729  -0.00052   0.01707   0.04200   0.04992   0.05379   0.05624   0.05782   0.05896   0.05985   0.06043
  4.6231  -0.00201  -0.00449  -0.00191  -0.00050   0.00029   0.00068   0.00085   0.00093   0.00097   0.00096
  4.6734  -0.00404  -0.01427  -0.01609  -0.01543  -0.01491  -0.01480  -0.01490  -0.01506  -0.01524  -0.01542
  4.7236   0.00032  -0.00074  -0.00303  -0.00383  -0.00423  -0.00448  -0.00463  -0.00474  -0.00482  -0.00487
  4.7739   0.02300   0.06400   0.05173   0.04094   0.03461   0.03177   0.03084   0.03062   0.03079   0.03117
  4.8241   0.05874   0.16450   0.13453   0.10741   0.09144   0.08435   0.08206   0.08155   0.08205   0.08306
  4.8744   0.07446   0.20861   0.17073   0.13638   0.11616   0.10717   0.10428   0.10364   0.10428   0.10557
  4.9246   0.05178   0.14506   0.11873   0.09485   0.08079   0.07454   0.07253   0.07208   0.07253   0.07342
  4.9749   0.01662   0.04657   0.03811   0.03045   0.02593   0.02392   0.02328   0.02314   0.02328   0.02357
  5.0251  -0.00174  -0.00494  -0.00409  -0.00330  -0.00283  -0.00263  -0.00256  -0.00255  -0.00256  -0.00260
  5.0754  -0.00389  -0.01142  -0.00972  -0.00807  -0.00706  -0.00661  -0.00647  -0.00646  -0.00651  -0.00659
  5.1256  -0.00223  -0.00911  -0.00958  -0.00934  -0.00898  -0.00881  -0.00882  -0.00891  -0.00904  -0.00917
  5.1759  -0.00252  -0.01661  -0.02070  -0.02221  -0.02233  -0.02237  -0.02258  -0.02293  -0.02331  -0.02367
  5.2261  -0.00330  -0.02370  -0.03013  -0.03263  -0.03296  -0.03307  -0.03341  -0.03394  -0.03452  -0.03505
  5.2764   0.00359   0.02601   0.03315   0.03594   0.03632   0.03645   0.03683   0.03742   0.03805   0.03865
  5.3266   0.02657   0.19255   0.24538   0.26601   0.26882   0.26976   0.27258   0.27695   0.28164   0.28602
  5.3769   0.05425   0.39318   0.50104   0.54317   0.54891   0.55083   0.55657   0.56551   0.57508   0.58402
  5.4271   0.05828   0.42233   0.53819   0.58344   0.58961   0.59167   0.59784   0.60744   0.61772   0.62732
  5.4774   0.03386   0.24539   0.31272   0.33901   0.34260   0.34379   0.34738   0.35295   0.35893   0.36451
  5.5276   0.00762   0.05522   0.07037   0.07629   0.07709   0.07736   0.07817   0.07942   0.08077   0.08202
  5.5779  -0.00275  -0.01992  -0.02539  -0.02752  -0.02781  -0.02791  -0.02820  -0.02865  -0.02914  -0.02959
  5.6281  -0.00262  -0.01896  -0.02416  -0.02619  -0.02646  -0.02655  -0.02683  -0.02726  -0.02772  -0.02815
  5.6784  -0.00092  -0.00669  -0.00849  -0.00918  -0.00926  -0.00929  -0.00938  -0.00953  -0.00969  -0.00983
  5.7286  -0.00032  -0.00233  -0.00263  -0.00265  -0.00260  -0.00256  -0.00255  -0.00255  -0.00256  -0.00258
  5.7789  -0.00070  -0.00532  -0.00505  -0.00449  -0.00414  -0.00391  -0.00373  -0.00360  -0.00350  -0.00344
  5.8291  -0.00203  -0.01533  -0.01441  -0.01268  -0.01165  -0.01095  -0.01041  -0.01000  -0.00971  -0.00951
  5.8794  -0.00232  -0.01756  -0.01650  -0.01452  -0.01333  -0.01253  -0.01191  -0.01144  -0.01110  -0.01087
  5.9296   0.00540   0.04083   0.03835   0.03375   0.03099   0.02912   0.02769   0.02660   0.02581   0.02528
  5.9799   0.02600   0.19655   0.18462   0.16245   0.14918   0.14018   0.13330   0.12802   0.12424   0.12167
  6.0302   0.04619   0.34909   0.32787   0.28850   0.26493   0.24892   0.23668   0.22727   0.22052   0.21594
  6.0804   0.04382   0.33100   0.31072   0.27338   0.25101   0.23572   0.22393   0.21480   0.20818   0.20364
  6.1307   0.02047   0.15374   0.14367   0.12625   0.11576   0.10819   0.10197   0.09684   0.09288   0.08993
  6.1809  -0.00096  -0.00848  -0.00975  -0.00907  -0.00875  -0.00947  -0.01098  -0.01286  -0.01484  -0.01674
  6.2312  -0.00429  -0.02457  -0.02500  -0.02305  -0.02154  -0.02055  -0.01994  -0.01959  -0.01943  -0.01940
  6.2814   0.01478   0.15808   0.14964   0.12947   0.11952   0.11790   0.12139   0.12768   0.13528   0.14322
  6.3317   0.04677   0.46275   0.44326   0.38688   0.35785   0.35179   0.36002   0.37620   0.39627   0.41744
  6.3819   0.07628   0.64047   0.63315   0.56404   0.52503   0.51606   0.52688   0.54883   0.57627   0.60520
  6.4322   0.12148   0.58435   0.64708   0.61872   0.58834   0.57910   0.58820   0.60770   0.63233   0.65790
  6.4824   0.19951   0.47509   0.64170   0.68052   0.66564   0.65679   0.66323   0.67829   0.69733   0.71623
  6.5327   0.23852   0.38404   0.59082   0.66461   0.65928   0.65130   0.65601   0.66773   0.68228   0.69598
  6.5829   0.16627   0.20223   0.34161   0.40025   0.40000   0.39513   0.39763   0.40409   0.41195   0.41902
  6.6332   0.05131   0.01895   0.06396   0.09024   0.09549   0.09713   0.09958   0.10224   0.10465   0.10643
  6.6834   0.01833   0.15360   0.16118   0.15608   0.16186   0.17209   0.18203   0.19067   0.19805   0.20427
  6.7337   0.09544   0.74352   0.76187   0.70767   0.69411   0.70585   0.72610   0.74847   0.77070   0.79127
  6.7839   0.18980   1.34006   1.36696   1.25654   1.20776   1.20597   1.22568   1.25421   1.28596   1.31692
  6.8342   0.18875   1.28693   1.30223   1.18414   1.12032   1.10311   1.11053   1.12973   1.15431   1.17968
  6.8844   0.09816   0.65482   0.65583   0.58871   0.54724   0.53036   0.52807   0.53350   0.54286   0.55343
  6.9347   0.01616   0.10233   0.09920   0.08536   0.07471   0.06831   0.06515   0.06398   0.06398   0.06455
  6.9849  -0.01074  -0.07385  -0.07543  -0.06935  -0.06651  -0.06626  -0.06724  -0.06874  -0.07044  -0.07211
  7.0352  -0.00784  -0.05252  -0.05279  -0.04760  -0.04450  -0.04335  -0.04331  -0.04386  -0.04469  -0.04560
  7.0854  -0.00245  -0.01626  -0.01624  -0.01453  -0.01344  -0.01297  -0.01287  -0.01298  -0.01319  -0.01344
  7.1357  -0.00046  -0.00300  -0.00298  -0.00265  -0.00244  -0.00234  -0.00231  -0.00232  -0.00235  -0.00239
  7.1859  -0.00005  -0.00036  -0.00035  -0.00031  -0.00029  -0.00027  -0.00027  -0.00027  -0.00027  -0.00028
  7.2362  -0.00000  -0.00003  -0.00003  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002
  7.2864  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.3367  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.3869  -0.00000  -0.00000  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001
  7.4372  -0.00000  -0.00005  -0.00009  -0.00010  -0.00010  -0.00010  -0.00011  -0.00012  -0.00012  -0.00013
  7.4874  -0.00000  -0.00049  -0.00084  -0.00089  -0.00090  -0.00093  -0.00099  -0.00106  -0.00113  -0.00120
  7.5377  -0.00002  -0.00289  -0.00491  -0.00520  -0.00527  -0.00545  -0.00578  -0.00619  -0.00662  -0.00701
  7.5879  -0.00007  -0.01026  -0.01745  -0.01847  -0.01871  -0.01938  -0.02053  -0.02199  -0.02352  -0.02491
  7.6382  -0.00011  -0.01746  -0.02967  -0.03141  -0.03182  -0.03296  -0.03491  -0.03740  -0.04000  -0.04237
  7.6884   0.00007   0.01146   0.01949   0.02063   0.02090   0.02165   0.02293   0.02456   0.02627   0.02783
  7.7387   0.00080   0.12373   0.21033   0.22264   0.22554   0.23365   0.24747   0.26509   0.28351   0.30032
  7.7889   0.00177   0.27366   0.46518   0.49242   0.49884   0.51677   0.54733   0.58630   0.62704   0.66423
  7.8392   0.00202   0.31274   0.53161   0.56274   0.57007   0.59057   0.62549   0.67002   0.71658   0.75909
  7.8894   0.00126   0.19475   0.33104   0.35042   0.35499   0.36775   0.38950   0.41723   0.44622   0.47269
  7.9397   0.00033   0.05096   0.08662   0.09169   0.09289   0.09623   0.10192   0.10917   0.11676   0.12368
  7.9899  -0.00008  -0.01238  -0.02104  -0.02227  -0.02256  -0.02337  -0.02475  -0.02651  -0.02836  -0.03004
  8.0402  -0.00010  -0.01475  -0.02506  -0.02653  -0.02687  -0.02784  -0.02949  -0.03158  -0.03378  -0.03578
  8.0905  -0.00013  -0.00554  -0.00935  -0.00988  -0.01000  -0.01036  -0.01097  -0.01175  -0.01256  -0.01331
  8.1407  -0.00131  -0.00202  -0.00250  -0.00246  -0.00241  -0.00244  -0.00255  -0.00270  -0.00287  -0.00302
  8.1910  -0.01170  -0.00795  -0.00512  -0.00372  -0.00301  -0.00265  -0.00247  -0.00239  -0.00235  -0.00233
  8.2412  -0.06828  -0.04548  -0.02835  -0.02011  -0.01593  -0.01377  -0.01265  -0.01204  -0.01168  -0.01143
  8.2915  -0.24122  -0.16063  -0.10008  -0.07096  -0.05618  -0.04856  -0.04459  -0.04244  -0.04116  -0.04028
  8.3417  -0.40575  -0.27022  -0.16838  -0.11939  -0.09454  -0.08171  -0.07504  -0.07141  -0.06926  -0.06778
  8.3920   0.28270   0.18784   0.11680   0.08266   0.06536   0.05644   0.05180   0.04927   0.04777   0.04674
  8.4422   2.91473   1.93735   1.20501   0.85301   0.67462   0.58262   0.53477   0.50873   0.49326   0.48264
  8.4925   6.39268   4.23656   2.62803   1.85569   1.46484   1.26351   1.15882   1.10182   1.06789   1.04451
  8.5427   7.25374   4.76089   2.92700   2.04948   1.60744   1.38060   1.26284   1.19855   1.16001   1.13322
  8.5930   4.47649   2.87214   1.72801   1.18482   0.91410   0.77641   0.70520   0.66608   0.64224   0.62533
  8.6432   1.17574   0.88767   0.61218   0.47284   0.39755   0.35674   0.33508   0.32369   0.31754   0.31386
  8.6935  -0.16210   0.74391   0.94447   0.98528   0.96846   0.94393   0.92769   0.92198   0.92354   0.92901
  8.7437  -0.06643   1.73573   2.08646   2.13887   2.08705   2.02717   1.98876   1.97440   1.97621   1.98666
  8.7940   0.17444   2.06321   2.38483   2.41233   2.34051   2.26721   2.22112   2.20321   2.20387   2.21441
  8.8442   0.15164   1.25588   1.43456   1.44506   1.39951   1.35451   1.32638   1.31532   1.31546   1.32153
  8.8945   0.03848   0.29806   0.33953   0.34168   0.33077   0.32006   0.31338   0.31075   0.31077   0.31219
  8.9447  -0.01384  -0.09701  -0.11001  -0.11053  -0.10693  -0.10343  -0.10126  -0.10039  -0.10039  -0.10085
  8.9950  -0.01369  -0.09780  -0.11104  -0.11162  -0.10801  -0.10449  -0.10230  -0.10144  -0.10144  -0.10190
  9.0452  -0.00483  -0.03477  -0.03975  -0.04008  -0.03887  -0.03767  -0.03692  -0.03663  -0.03664  -0.03682
  9.0955  -0.00098  -0.00810  -0.01066  -0.01139  -0.01152  -0.01150  -0.01147  -0.01149  -0.01156  -0.01164
  9.1457  -0.00013  -0.00418  -0.00926  -0.01139  -0.01258  -0.01326  -0.01363  -0.01389  -0.01409  -0.01425
  9.1960  -0.00001  -0.00418  -0.01040  -0.01306  -0.01459  -0.01549  -0.01598  -0.01631  -0.01656  -0.01676
  9.2462  -0.00000   0.00777   0.01957   0.02461   0.02752   0.02922   0.03016   0.03078   0.03127   0.03164
  9.2965  -0.00000   0.04150   0.10449   0.13140   0.14693   0.15601   0.16101   0.16435   0.16696   0.16894
  9.3467  -0.00000   0.07674   0.19320   0.24295   0.27168   0.28845   0.29771   0.30388   0.30870   0.31236
  9.3970  -0.00000   0.07599   0.19132   0.24058   0.26903   0.28564   0.29480   0.30091   0.30569   0.30932
  9.4472  -0.00000   0.04015   0.10108   0.12711   0.14214   0.15092   0.15576   0.15899   0.16151   0.16342
  9.4975  -0.00000   0.00703   0.01770   0.02225   0.02488   0.02642   0.02727   0.02783   0.02827   0.02861
  9.5477  -0.00000  -0.00419  -0.01055  -0.01326  -0.01483  -0.01575  -0.01625  -0.01659  -0.01685  -0.01705
  9.5980  -0.00000  -0.00320  -0.00804  -0.01011  -0.01130  -0.01199  -0.01237  -0.01262  -0.01282  -0.01298
  9.6482  -0.00000  -0.00116  -0.00285  -0.00353  -0.00389  -0.00408  -0.00418  -0.00425  -0.00431  -0.00435
  9.6985  -0.00000  -0.00115  -0.00245  -0.00274  -0.00264  -0.00248  -0.00237  -0.00231  -0.00230  -0.00230
  9.7487  -0.00001  -0.00383  -0.00794  -0.00859  -0.00792  -0.00713  -0.00659  -0.00631  -0.00620  -0.00619
  9.7990  -0.00002  -0.00794  -0.01641  -0.01774  -0.01633  -0.01466  -0.01353  -0.01295  -0.01272  -0.01269
  9.8492  -0.00000  -0.00028  -0.00057  -0.00062  -0.00057  -0.00051  -0.00047  -0.00045  -0.00044  -0.00044
  9.8995   0.00010   0.04304   0.08896   0.09616   0.08853   0.07950   0.07335   0.07018   0.06898   0.06879
  9.9497   0.00025   0.11389   0.23541   0.25448   0.23427   0.21037   0.19410   0.18571   0.18253   0.18202
 10.0000   0.00033   0.14788   0.30567   0.33042   0.30418   0.27315   0.25203   0.24113   0.23701   0.23635
